transaction_id,member_id,branch,transaction_date,transaction_type,amount_kes,balance_after_kes,notes
SAV026728,MEM1156,Mombasa,2024-08-05,Deposit,2390.0,28840.0,Monthly contribution
SAV026734,MEM1156,Mombasa,2024-08-10,Withdrawal,-25000.0,3840.0,Member withdrawal request
SAV026729,MEM1156,Mombasa,2024-09-02,Deposit,2410.0,6250.0,Monthly contribution
SAV026730,MEM1156,Mombasa,2024-10-04,Deposit,2500.0,8750.0,Monthly contribution
SAV026731,MEM1156,Mombasa,2024-11-02,Deposit,2620.0,11370.0,Monthly contribution
SAV026732,MEM1156,Mombasa,2024-12-06,Deposit,2560.0,13930.0,Monthly contribution
SAV026735,MEM1157,Kisumu,2023-01-03,Deposit,930.0,930.0,Monthly contribution
SAV026736,MEM1157,Kisumu,2023-02-04,Deposit,910.0,1840.0,Monthly contribution
SAV026737,MEM1157,Kisumu,2023-03-05,Deposit,930.0,2770.0,Monthly contribution
SAV026738,MEM1157,Kisumu,2023-04-05,Deposit,920.0,3690.0,Monthly contribution
SAV026739,MEM1157,Kisumu,2023-05-05,Deposit,1070.0,4760.0,Monthly contribution
SAV026740,MEM1157,Kisumu,2023-06-06,Deposit,1000.0,5760.0,Monthly contribution
SAV026741,MEM1157,Kisumu,2023-07-04,Deposit,1080.0,6840.0,Monthly contribution
SAV026742,MEM1157,Kisumu,2023-08-06,Deposit,1080.0,7920.0,Monthly contribution
SAV026743,MEM1157,Kisumu,2023-09-05,Deposit,1000.0,8920.0,Monthly contribution
SAV026744,MEM1157,Kisumu,2023-10-01,Deposit,1060.0,9980.0,Monthly contribution
SAV026745,MEM1157,Kisumu,2023-11-05,Deposit,1020.0,11000.0,Monthly contribution
SAV026746,MEM1157,Kisumu,2023-12-03,Deposit,1040.0,12040.0,Monthly contribution
SAV026747,MEM1157,Kisumu,2024-01-02,Deposit,900.0,12940.0,Monthly contribution
SAV026748,MEM1158,Kisumu,2023-01-06,Deposit,2840.0,2840.0,Monthly contribution
SAV026749,MEM1158,Kisumu,2023-02-02,Deposit,2810.0,5650.0,Monthly contribution
SAV026750,MEM1158,Kisumu,2023-03-03,Deposit,3300.0,8950.0,Monthly contribution
SAV026751,MEM1158,Kisumu,2023-04-02,Deposit,2900.0,11850.0,Monthly contribution
SAV026752,MEM1158,Kisumu,2023-05-03,Deposit,2810.0,14660.0,Monthly contribution
SAV026753,MEM1158,Kisumu,2023-06-02,Deposit,3060.0,17720.0,Monthly contribution
SAV026754,MEM1158,Kisumu,2023-07-02,Deposit,2930.0,20650.0,Monthly contribution
SAV026755,MEM1158,Kisumu,2023-08-06,Deposit,3180.0,23830.0,Monthly contribution
SAV026756,MEM1158,Kisumu,2023-09-06,Deposit,3120.0,26950.0,Monthly contribution
SAV026757,MEM1158,Kisumu,2023-10-02,Deposit,2990.0,29940.0,Monthly contribution
SAV026758,MEM1158,Kisumu,2023-11-01,Deposit,3240.0,33180.0,Monthly contribution
SAV026759,MEM1158,Kisumu,2023-12-03,Deposit,3180.0,36360.0,Monthly contribution
SAV026760,MEM1158,Kisumu,2024-01-03,Deposit,2840.0,39200.0,Monthly contribution
SAV026761,MEM1158,Kisumu,2024-02-01,Deposit,2730.0,41930.0,Monthly contribution
SAV026762,MEM1158,Kisumu,2024-03-05,Deposit,2940.0,44870.0,Monthly contribution
SAV026763,MEM1158,Kisumu,2024-04-02,Deposit,2810.0,47680.0,Monthly contribution
SAV026764,MEM1158,Kisumu,2024-05-04,Deposit,3040.0,50720.0,Monthly contribution
SAV026765,MEM1158,Kisumu,2024-06-01,Deposit,2850.0,53570.0,Monthly contribution
SAV026766,MEM1158,Kisumu,2024-07-06,Deposit,2750.0,56320.0,Monthly contribution
SAV026767,MEM1158,Kisumu,2024-08-06,Deposit,2940.0,59260.0,Monthly contribution
SAV026768,MEM1158,Kisumu,2024-09-01,Deposit,3290.0,62550.0,Monthly contribution
SAV026769,MEM1158,Kisumu,2024-10-05,Deposit,2950.0,65500.0,Monthly contribution
SAV026770,MEM1158,Kisumu,2024-11-03,Deposit,2940.0,68440.0,Monthly contribution
SAV026771,MEM1158,Kisumu,2024-12-03,Deposit,3200.0,71640.0,Monthly contribution
SAV026772,MEM1159,Kisumu,2023-01-05,Deposit,2830.0,2830.0,Monthly contribution
SAV026773,MEM1159,Kisumu,2023-02-06,Deposit,2960.0,5790.0,Monthly contribution
SAV026774,MEM1159,Kisumu,2023-03-06,Deposit,2700.0,8490.0,Monthly contribution
SAV026775,MEM1159,Kisumu,2023-04-04,Deposit,3270.0,11760.0,Monthly contribution
SAV026776,MEM1159,Kisumu,2023-05-02,Deposit,2890.0,14650.0,Monthly contribution
SAV026777,MEM1159,Kisumu,2023-06-04,Deposit,3080.0,17730.0,Monthly contribution
SAV026778,MEM1159,Kisumu,2023-07-03,Deposit,2940.0,20670.0,Monthly contribution
SAV026779,MEM1159,Kisumu,2023-08-04,Deposit,3240.0,23910.0,Monthly contribution
SAV026780,MEM1159,Kisumu,2023-09-06,Deposit,2740.0,26650.0,Monthly contribution
SAV026781,MEM1159,Kisumu,2023-10-01,Deposit,2760.0,29410.0,Monthly contribution
SAV026782,MEM1159,Kisumu,2023-11-02,Deposit,2830.0,32240.0,Monthly contribution
SAV026783,MEM1159,Kisumu,2023-12-04,Deposit,3100.0,35340.0,Monthly contribution
SAV026796,MEM1159,Kisumu,2024-01-05,Withdrawal,-15000.0,20340.0,Member withdrawal request
SAV026784,MEM1159,Kisumu,2024-01-06,Deposit,2790.0,23130.0,Monthly contribution
SAV026785,MEM1159,Kisumu,2024-02-05,Deposit,3040.0,26170.0,Monthly contribution
SAV026786,MEM1159,Kisumu,2024-03-05,Deposit,3130.0,29300.0,Monthly contribution
SAV026787,MEM1159,Kisumu,2024-04-04,Deposit,2860.0,32160.0,Monthly contribution
SAV026788,MEM1159,Kisumu,2024-05-03,Deposit,2900.0,35060.0,Monthly contribution
SAV026789,MEM1159,Kisumu,2024-06-04,Deposit,3220.0,38280.0,Monthly contribution
SAV026790,MEM1159,Kisumu,2024-07-04,Deposit,3260.0,41540.0,Monthly contribution
SAV026791,MEM1159,Kisumu,2024-08-06,Deposit,3050.0,44590.0,Monthly contribution
SAV026792,MEM1159,Kisumu,2024-09-03,Deposit,3210.0,47800.0,Monthly contribution
SAV026797,MEM1159,Kisumu,2024-09-26,Withdrawal,-25000.0,22800.0,Member withdrawal request
SAV026793,MEM1159,Kisumu,2024-10-01,Deposit,3300.0,26100.0,Monthly contribution
SAV026794,MEM1159,Kisumu,2024-11-04,Deposit,3280.0,29380.0,Monthly contribution
SAV026795,MEM1159,Kisumu,2024-12-04,Deposit,3230.0,32610.0,Monthly contribution
SAV026798,MEM1160,Nairobi,2023-01-05,Deposit,540.0,540.0,Monthly contribution
SAV026799,MEM1160,Nairobi,2023-02-05,Deposit,460.0,1000.0,Monthly contribution
SAV026800,MEM1160,Nairobi,2023-03-04,Deposit,490.0,1490.0,Monthly contribution
SAV026801,MEM1160,Nairobi,2023-04-04,Deposit,510.0,2000.0,Monthly contribution
SAV026802,MEM1160,Nairobi,2023-05-02,Deposit,460.0,2460.0,Monthly contribution
SAV026803,MEM1160,Nairobi,2023-06-04,Deposit,460.0,2920.0,Monthly contribution
SAV026804,MEM1160,Nairobi,2023-07-03,Deposit,480.0,3400.0,Monthly contribution
SAV026805,MEM1160,Nairobi,2023-08-05,Deposit,510.0,3910.0,Monthly contribution
SAV026806,MEM1160,Nairobi,2023-09-03,Deposit,530.0,4440.0,Monthly contribution
SAV026807,MEM1160,Nairobi,2023-10-03,Deposit,520.0,4960.0,Monthly contribution
SAV026808,MEM1160,Nairobi,2023-11-06,Deposit,470.0,5430.0,Monthly contribution
SAV026809,MEM1160,Nairobi,2023-12-03,Deposit,450.0,5880.0,Monthly contribution
SAV026810,MEM1160,Nairobi,2024-01-06,Deposit,470.0,6350.0,Monthly contribution
SAV026811,MEM1160,Nairobi,2024-02-02,Deposit,480.0,6830.0,Monthly contribution
SAV026812,MEM1160,Nairobi,2024-03-01,Deposit,480.0,7310.0,Monthly contribution
SAV026813,MEM1160,Nairobi,2024-04-02,Deposit,540.0,7850.0,Monthly contribution
SAV026814,MEM1160,Nairobi,2024-05-01,Deposit,490.0,8340.0,Monthly contribution
SAV026822,MEM1160,Nairobi,2024-05-06,Withdrawal,-10000.0,-1660.0,Member withdrawal request
SAV026815,MEM1160,Nairobi,2024-06-04,Deposit,500.0,-1160.0,Monthly contribution
SAV026823,MEM1160,Nairobi,2024-06-09,Withdrawal,-5000.0,-6160.0,Member withdrawal request
SAV026816,MEM1160,Nairobi,2024-07-06,Deposit,530.0,-5630.0,Monthly contribution
SAV026817,MEM1160,Nairobi,2024-08-02,Deposit,540.0,-5090.0,Monthly contribution
SAV026818,MEM1160,Nairobi,2024-09-01,Deposit,470.0,-4620.0,Monthly contribution
SAV026819,MEM1160,Nairobi,2024-10-06,Deposit,540.0,-4080.0,Monthly contribution
SAV026820,MEM1160,Nairobi,2024-11-06,Deposit,480.0,-3600.0,Monthly contribution
SAV026821,MEM1160,Nairobi,2024-12-06,Deposit,460.0,-3140.0,Monthly contribution
SAV026824,MEM1161,Kisumu,2023-01-06,Deposit,2580.0,2580.0,Monthly contribution
SAV026825,MEM1161,Kisumu,2023-02-02,Deposit,2540.0,5120.0,Monthly contribution
SAV026826,MEM1161,Kisumu,2023-03-02,Deposit,2380.0,7500.0,Monthly contribution
SAV026827,MEM1161,Kisumu,2023-04-03,Deposit,2300.0,9800.0,Monthly contribution
SAV026828,MEM1161,Kisumu,2023-05-06,Deposit,2300.0,12100.0,Monthly contribution
SAV026829,MEM1161,Kisumu,2023-06-03,Deposit,2340.0,14440.0,Monthly contribution
SAV026830,MEM1161,Kisumu,2023-07-06,Deposit,2520.0,16960.0,Monthly contribution
SAV026831,MEM1161,Kisumu,2023-08-01,Deposit,2530.0,19490.0,Monthly contribution
SAV026849,MEM1161,Kisumu,2023-08-05,Withdrawal,-10000.0,9490.0,Member withdrawal request
SAV026832,MEM1161,Kisumu,2023-09-02,Deposit,2500.0,11990.0,Monthly contribution
SAV026833,MEM1161,Kisumu,2023-10-04,Deposit,2370.0,14360.0,Monthly contribution
SAV026834,MEM1161,Kisumu,2023-11-03,Deposit,2300.0,16660.0,Monthly contribution
SAV026835,MEM1161,Kisumu,2023-12-06,Deposit,2410.0,19070.0,Monthly contribution
SAV026836,MEM1161,Kisumu,2024-01-01,Deposit,2730.0,21800.0,Monthly contribution
SAV026848,MEM1161,Kisumu,2024-01-03,Withdrawal,-15000.0,6800.0,Member withdrawal request
SAV026837,MEM1161,Kisumu,2024-02-03,Deposit,2730.0,9530.0,Monthly contribution
SAV026838,MEM1161,Kisumu,2024-03-06,Deposit,2580.0,12110.0,Monthly contribution
SAV026839,MEM1161,Kisumu,2024-04-06,Deposit,2350.0,14460.0,Monthly contribution
SAV026840,MEM1161,Kisumu,2024-05-02,Deposit,2600.0,17060.0,Monthly contribution
SAV026841,MEM1161,Kisumu,2024-06-04,Deposit,2280.0,19340.0,Monthly contribution
SAV026842,MEM1161,Kisumu,2024-07-05,Deposit,2730.0,22070.0,Monthly contribution
SAV026843,MEM1161,Kisumu,2024-08-06,Deposit,2590.0,24660.0,Monthly contribution
SAV026844,MEM1161,Kisumu,2024-09-04,Deposit,2730.0,27390.0,Monthly contribution
SAV026845,MEM1161,Kisumu,2024-10-02,Deposit,2370.0,29760.0,Monthly contribution
SAV026846,MEM1161,Kisumu,2024-11-03,Deposit,2630.0,32390.0,Monthly contribution
SAV026847,MEM1161,Kisumu,2024-12-01,Deposit,2470.0,34860.0,Monthly contribution
SAV026850,MEM1162,Mombasa,2023-01-06,Deposit,1090.0,1090.0,Monthly contribution
SAV026851,MEM1162,Mombasa,2023-02-02,Deposit,1000.0,2090.0,Monthly contribution
SAV026852,MEM1162,Mombasa,2023-03-01,Deposit,960.0,3050.0,Monthly contribution
SAV026853,MEM1162,Mombasa,2023-04-04,Deposit,1000.0,4050.0,Monthly contribution
SAV026854,MEM1162,Mombasa,2023-05-02,Deposit,1010.0,5060.0,Monthly contribution
SAV026855,MEM1162,Mombasa,2023-06-02,Deposit,1040.0,6100.0,Monthly contribution
SAV026856,MEM1162,Mombasa,2023-07-05,Deposit,910.0,7010.0,Monthly contribution
SAV026857,MEM1162,Mombasa,2023-08-06,Deposit,930.0,7940.0,Monthly contribution
SAV026858,MEM1162,Mombasa,2023-09-06,Deposit,1020.0,8960.0,Monthly contribution
SAV026859,MEM1162,Mombasa,2023-10-05,Deposit,950.0,9910.0,Monthly contribution
SAV026860,MEM1162,Mombasa,2023-11-02,Deposit,1040.0,10950.0,Monthly contribution
SAV026861,MEM1162,Mombasa,2023-12-03,Deposit,1090.0,12040.0,Monthly contribution
SAV026862,MEM1162,Mombasa,2024-01-01,Deposit,970.0,13010.0,Monthly contribution
SAV026863,MEM1162,Mombasa,2024-02-04,Deposit,1030.0,14040.0,Monthly contribution
SAV026864,MEM1162,Mombasa,2024-03-06,Deposit,1010.0,15050.0,Monthly contribution
SAV026865,MEM1162,Mombasa,2024-04-05,Deposit,1100.0,16150.0,Monthly contribution
SAV026866,MEM1162,Mombasa,2024-05-05,Deposit,1030.0,17180.0,Monthly contribution
SAV026867,MEM1162,Mombasa,2024-06-04,Deposit,1090.0,18270.0,Monthly contribution
SAV026868,MEM1162,Mombasa,2024-07-03,Deposit,1050.0,19320.0,Monthly contribution
SAV026869,MEM1162,Mombasa,2024-08-05,Deposit,1090.0,20410.0,Monthly contribution
SAV026870,MEM1162,Mombasa,2024-09-01,Deposit,1020.0,21430.0,Monthly contribution
SAV026871,MEM1162,Mombasa,2024-10-03,Deposit,1080.0,22510.0,Monthly contribution
SAV026872,MEM1162,Mombasa,2024-11-04,Deposit,950.0,23460.0,Monthly contribution
SAV026873,MEM1162,Mombasa,2024-12-02,Deposit,970.0,24430.0,Monthly contribution
SAV026874,MEM1163,Mombasa,2023-01-04,Deposit,1080.0,1080.0,Monthly contribution
SAV026875,MEM1163,Mombasa,2023-02-02,Deposit,920.0,2000.0,Monthly contribution
SAV026876,MEM1163,Mombasa,2023-03-06,Deposit,980.0,2980.0,Monthly contribution
SAV026877,MEM1163,Mombasa,2023-04-04,Deposit,960.0,3940.0,Monthly contribution
SAV026878,MEM1163,Mombasa,2023-05-01,Deposit,920.0,4860.0,Monthly contribution
SAV026879,MEM1163,Mombasa,2023-06-01,Deposit,990.0,5850.0,Monthly contribution
SAV026880,MEM1163,Mombasa,2023-07-02,Deposit,960.0,6810.0,Monthly contribution
SAV026881,MEM1163,Mombasa,2023-08-06,Deposit,950.0,7760.0,Monthly contribution
SAV026882,MEM1163,Mombasa,2023-09-06,Deposit,900.0,8660.0,Monthly contribution
SAV026883,MEM1163,Mombasa,2023-10-02,Deposit,1060.0,9720.0,Monthly contribution
SAV026884,MEM1163,Mombasa,2023-11-01,Deposit,980.0,10700.0,Monthly contribution
SAV026885,MEM1163,Mombasa,2023-12-06,Deposit,930.0,11630.0,Monthly contribution
SAV026886,MEM1163,Mombasa,2024-01-01,Deposit,950.0,12580.0,Monthly contribution
SAV026887,MEM1163,Mombasa,2024-02-03,Deposit,980.0,13560.0,Monthly contribution
SAV026888,MEM1163,Mombasa,2024-03-01,Deposit,1090.0,14650.0,Monthly contribution
SAV026889,MEM1163,Mombasa,2024-04-04,Deposit,930.0,15580.0,Monthly contribution
SAV026890,MEM1163,Mombasa,2024-05-05,Deposit,1060.0,16640.0,Monthly contribution
SAV026891,MEM1163,Mombasa,2024-06-01,Deposit,960.0,17600.0,Monthly contribution
SAV026892,MEM1163,Mombasa,2024-07-04,Deposit,1030.0,18630.0,Monthly contribution
SAV026893,MEM1163,Mombasa,2024-08-04,Deposit,1020.0,19650.0,Monthly contribution
SAV026894,MEM1163,Mombasa,2024-09-05,Deposit,930.0,20580.0,Monthly contribution
SAV026895,MEM1163,Mombasa,2024-10-02,Deposit,990.0,21570.0,Monthly contribution
SAV026896,MEM1163,Mombasa,2024-11-03,Deposit,1070.0,22640.0,Monthly contribution
SAV026897,MEM1163,Mombasa,2024-12-04,Deposit,920.0,23560.0,Monthly contribution
SAV026898,MEM1164,Nairobi,2023-01-01,Deposit,2050.0,2050.0,Monthly contribution
SAV026899,MEM1164,Nairobi,2023-02-01,Deposit,2050.0,4100.0,Monthly contribution
SAV026900,MEM1164,Nairobi,2023-03-04,Deposit,2060.0,6160.0,Monthly contribution
SAV026922,MEM1164,Nairobi,2023-04-02,Withdrawal,-15000.0,-8840.0,Member withdrawal request
SAV026901,MEM1164,Nairobi,2023-04-06,Deposit,2020.0,-6820.0,Monthly contribution
SAV026902,MEM1164,Nairobi,2023-05-06,Deposit,1980.0,-4840.0,Monthly contribution
SAV026903,MEM1164,Nairobi,2023-06-05,Deposit,2080.0,-2760.0,Monthly contribution
SAV026904,MEM1164,Nairobi,2023-07-03,Deposit,1950.0,-810.0,Monthly contribution
SAV026905,MEM1164,Nairobi,2023-08-03,Deposit,2000.0,1190.0,Monthly contribution
SAV026906,MEM1164,Nairobi,2023-09-01,Deposit,1810.0,3000.0,Monthly contribution
SAV026907,MEM1164,Nairobi,2023-10-02,Deposit,2040.0,5040.0,Monthly contribution
SAV026908,MEM1164,Nairobi,2023-11-03,Deposit,2060.0,7100.0,Monthly contribution
SAV026909,MEM1164,Nairobi,2023-12-01,Deposit,1900.0,9000.0,Monthly contribution
SAV026910,MEM1164,Nairobi,2024-01-03,Deposit,1980.0,10980.0,Monthly contribution
SAV026911,MEM1164,Nairobi,2024-02-01,Deposit,1930.0,12910.0,Monthly contribution
SAV026912,MEM1164,Nairobi,2024-03-01,Deposit,1900.0,14810.0,Monthly contribution
SAV026913,MEM1164,Nairobi,2024-04-03,Deposit,1970.0,16780.0,Monthly contribution
SAV026914,MEM1164,Nairobi,2024-05-05,Deposit,2080.0,18860.0,Monthly contribution
SAV026915,MEM1164,Nairobi,2024-06-03,Deposit,2140.0,21000.0,Monthly contribution
SAV026916,MEM1164,Nairobi,2024-07-05,Deposit,1820.0,22820.0,Monthly contribution
SAV026917,MEM1164,Nairobi,2024-08-02,Deposit,2150.0,24970.0,Monthly contribution
SAV026918,MEM1164,Nairobi,2024-09-04,Deposit,2140.0,27110.0,Monthly contribution
SAV026919,MEM1164,Nairobi,2024-10-03,Deposit,1930.0,29040.0,Monthly contribution
SAV026920,MEM1164,Nairobi,2024-11-05,Deposit,1980.0,31020.0,Monthly contribution
SAV026921,MEM1164,Nairobi,2024-12-05,Deposit,2050.0,33070.0,Monthly contribution
SAV026923,MEM1165,Mombasa,2023-01-06,Deposit,930.0,930.0,Monthly contribution
SAV026924,MEM1165,Mombasa,2023-02-05,Deposit,1050.0,1980.0,Monthly contribution
SAV026925,MEM1165,Mombasa,2023-03-02,Deposit,970.0,2950.0,Monthly contribution
SAV026926,MEM1165,Mombasa,2023-04-06,Deposit,980.0,3930.0,Monthly contribution
SAV026927,MEM1165,Mombasa,2023-05-05,Deposit,910.0,4840.0,Monthly contribution
SAV026928,MEM1165,Mombasa,2023-06-03,Deposit,970.0,5810.0,Monthly contribution
SAV026929,MEM1165,Mombasa,2023-07-05,Deposit,930.0,6740.0,Monthly contribution
SAV026947,MEM1165,Mombasa,2023-07-20,Withdrawal,-20000.0,-13260.0,Member withdrawal request
SAV026930,MEM1165,Mombasa,2023-08-01,Deposit,940.0,-12320.0,Monthly contribution
SAV026931,MEM1165,Mombasa,2023-09-02,Deposit,1090.0,-11230.0,Monthly contribution
SAV026932,MEM1165,Mombasa,2023-10-04,Deposit,1020.0,-10210.0,Monthly contribution
SAV026933,MEM1165,Mombasa,2023-11-02,Deposit,1000.0,-9210.0,Monthly contribution
SAV026934,MEM1165,Mombasa,2023-12-03,Deposit,1080.0,-8130.0,Monthly contribution
SAV026935,MEM1165,Mombasa,2024-01-03,Deposit,940.0,-7190.0,Monthly contribution
SAV026936,MEM1165,Mombasa,2024-02-06,Deposit,1010.0,-6180.0,Monthly contribution
SAV026937,MEM1165,Mombasa,2024-03-05,Deposit,1030.0,-5150.0,Monthly contribution
SAV026938,MEM1165,Mombasa,2024-04-05,Deposit,1020.0,-4130.0,Monthly contribution
SAV026939,MEM1165,Mombasa,2024-05-04,Deposit,990.0,-3140.0,Monthly contribution
SAV026940,MEM1165,Mombasa,2024-06-05,Deposit,980.0,-2160.0,Monthly contribution
SAV026941,MEM1165,Mombasa,2024-07-04,Deposit,970.0,-1190.0,Monthly contribution
SAV026942,MEM1165,Mombasa,2024-08-06,Deposit,1040.0,-150.0,Monthly contribution
SAV026943,MEM1165,Mombasa,2024-09-02,Deposit,1020.0,870.0,Monthly contribution
SAV026944,MEM1165,Mombasa,2024-10-06,Deposit,970.0,1840.0,Monthly contribution
SAV026945,MEM1165,Mombasa,2024-11-03,Deposit,1040.0,2880.0,Monthly contribution
SAV026946,MEM1165,Mombasa,2024-12-06,Deposit,950.0,3830.0,Monthly contribution
SAV026948,MEM1166,Mombasa,2023-01-05,Deposit,2450.0,2450.0,Monthly contribution
SAV026949,MEM1166,Mombasa,2023-02-01,Deposit,2500.0,4950.0,Monthly contribution
SAV026950,MEM1166,Mombasa,2023-03-01,Deposit,2480.0,7430.0,Monthly contribution
SAV026951,MEM1166,Mombasa,2023-04-04,Deposit,2730.0,10160.0,Monthly contribution
SAV026952,MEM1166,Mombasa,2023-05-02,Deposit,2440.0,12600.0,Monthly contribution
SAV026953,MEM1166,Mombasa,2023-06-03,Deposit,2730.0,15330.0,Monthly contribution
SAV026954,MEM1166,Mombasa,2023-07-03,Deposit,2550.0,17880.0,Monthly contribution
SAV026955,MEM1166,Mombasa,2023-08-02,Deposit,2420.0,20300.0,Monthly contribution
SAV026956,MEM1166,Mombasa,2023-09-03,Deposit,2550.0,22850.0,Monthly contribution
SAV026957,MEM1166,Mombasa,2023-10-04,Deposit,2650.0,25500.0,Monthly contribution
SAV026958,MEM1166,Mombasa,2023-11-05,Deposit,2580.0,28080.0,Monthly contribution
SAV026959,MEM1166,Mombasa,2023-12-05,Deposit,2560.0,30640.0,Monthly contribution
SAV026960,MEM1166,Mombasa,2024-01-02,Deposit,2640.0,33280.0,Monthly contribution
SAV026961,MEM1166,Mombasa,2024-02-05,Deposit,2550.0,35830.0,Monthly contribution
SAV026962,MEM1166,Mombasa,2024-03-01,Deposit,2460.0,38290.0,Monthly contribution
SAV026963,MEM1166,Mombasa,2024-04-06,Deposit,2550.0,40840.0,Monthly contribution
SAV026964,MEM1166,Mombasa,2024-05-02,Deposit,2480.0,43320.0,Monthly contribution
SAV026965,MEM1166,Mombasa,2024-06-03,Deposit,2510.0,45830.0,Monthly contribution
SAV026966,MEM1166,Mombasa,2024-07-03,Deposit,2600.0,48430.0,Monthly contribution
SAV026967,MEM1166,Mombasa,2024-08-05,Deposit,2310.0,50740.0,Monthly contribution
SAV026968,MEM1166,Mombasa,2024-09-05,Deposit,2350.0,53090.0,Monthly contribution
SAV026969,MEM1166,Mombasa,2024-10-02,Deposit,2400.0,55490.0,Monthly contribution
SAV026970,MEM1166,Mombasa,2024-11-05,Deposit,2290.0,57780.0,Monthly contribution
SAV026971,MEM1166,Mombasa,2024-12-03,Deposit,2600.0,60380.0,Monthly contribution
SAV026972,MEM1167,Kisumu,2023-01-03,Deposit,2710.0,2710.0,Monthly contribution
SAV026973,MEM1167,Kisumu,2023-02-06,Deposit,2380.0,5090.0,Monthly contribution
SAV026974,MEM1167,Kisumu,2023-03-01,Deposit,2690.0,7780.0,Monthly contribution
SAV026975,MEM1167,Kisumu,2023-04-04,Deposit,2540.0,10320.0,Monthly contribution
SAV026976,MEM1167,Kisumu,2023-05-02,Deposit,2670.0,12990.0,Monthly contribution
SAV026977,MEM1167,Kisumu,2023-06-02,Deposit,2410.0,15400.0,Monthly contribution
SAV026978,MEM1167,Kisumu,2023-07-03,Deposit,2530.0,17930.0,Monthly contribution
SAV026979,MEM1167,Kisumu,2023-08-01,Deposit,2500.0,20430.0,Monthly contribution
SAV026980,MEM1167,Kisumu,2023-09-03,Deposit,2400.0,22830.0,Monthly contribution
SAV026981,MEM1167,Kisumu,2023-10-06,Deposit,2330.0,25160.0,Monthly contribution
SAV026982,MEM1167,Kisumu,2023-11-06,Deposit,2600.0,27760.0,Monthly contribution
SAV026983,MEM1167,Kisumu,2023-12-01,Deposit,2600.0,30360.0,Monthly contribution
SAV026984,MEM1167,Kisumu,2024-01-03,Deposit,2350.0,32710.0,Monthly contribution
SAV026985,MEM1167,Kisumu,2024-02-04,Deposit,2710.0,35420.0,Monthly contribution
SAV026986,MEM1167,Kisumu,2024-03-02,Deposit,2440.0,37860.0,Monthly contribution
SAV026987,MEM1167,Kisumu,2024-04-04,Deposit,2270.0,40130.0,Monthly contribution
SAV026988,MEM1167,Kisumu,2024-05-06,Deposit,2640.0,42770.0,Monthly contribution
SAV026989,MEM1167,Kisumu,2024-06-05,Deposit,2690.0,45460.0,Monthly contribution
SAV026990,MEM1167,Kisumu,2024-07-04,Deposit,2660.0,48120.0,Monthly contribution
SAV026991,MEM1167,Kisumu,2024-08-06,Deposit,2410.0,50530.0,Monthly contribution
SAV026992,MEM1167,Kisumu,2024-09-05,Deposit,2570.0,53100.0,Monthly contribution
SAV026993,MEM1167,Kisumu,2024-10-06,Deposit,2260.0,55360.0,Monthly contribution
SAV026994,MEM1167,Kisumu,2024-11-01,Deposit,2580.0,57940.0,Monthly contribution
SAV026995,MEM1167,Kisumu,2024-12-03,Deposit,2560.0,60500.0,Monthly contribution
SAV026996,MEM1168,Nairobi,2023-01-02,Deposit,1500.0,1500.0,Monthly contribution
SAV026997,MEM1168,Nairobi,2023-02-04,Deposit,1430.0,2930.0,Monthly contribution
SAV026998,MEM1168,Nairobi,2023-03-06,Deposit,1380.0,4310.0,Monthly contribution
SAV026999,MEM1168,Nairobi,2023-04-01,Deposit,1360.0,5670.0,Monthly contribution
SAV027000,MEM1168,Nairobi,2023-05-01,Deposit,1560.0,7230.0,Monthly contribution
SAV027001,MEM1168,Nairobi,2023-06-05,Deposit,1500.0,8730.0,Monthly contribution
SAV027002,MEM1168,Nairobi,2023-07-02,Deposit,1400.0,10130.0,Monthly contribution
SAV027003,MEM1168,Nairobi,2023-08-05,Deposit,1390.0,11520.0,Monthly contribution
SAV027004,MEM1168,Nairobi,2023-09-03,Deposit,1390.0,12910.0,Monthly contribution
SAV027005,MEM1168,Nairobi,2023-10-06,Deposit,1380.0,14290.0,Monthly contribution
SAV027006,MEM1168,Nairobi,2023-11-01,Deposit,1410.0,15700.0,Monthly contribution
SAV027007,MEM1168,Nairobi,2023-12-05,Deposit,1350.0,17050.0,Monthly contribution
SAV027008,MEM1168,Nairobi,2024-01-01,Deposit,1560.0,18610.0,Monthly contribution
SAV027009,MEM1168,Nairobi,2024-02-06,Deposit,1370.0,19980.0,Monthly contribution
SAV027010,MEM1168,Nairobi,2024-03-04,Deposit,1380.0,21360.0,Monthly contribution
SAV027011,MEM1168,Nairobi,2024-04-06,Deposit,1430.0,22790.0,Monthly contribution
SAV027012,MEM1168,Nairobi,2024-05-04,Deposit,1600.0,24390.0,Monthly contribution
SAV027020,MEM1168,Nairobi,2024-05-06,Withdrawal,-15000.0,9390.0,Member withdrawal request
SAV027013,MEM1168,Nairobi,2024-06-05,Deposit,1400.0,10790.0,Monthly contribution
SAV027014,MEM1168,Nairobi,2024-07-03,Deposit,1370.0,12160.0,Monthly contribution
SAV027015,MEM1168,Nairobi,2024-08-03,Deposit,1650.0,13810.0,Monthly contribution
SAV027016,MEM1168,Nairobi,2024-09-04,Deposit,1390.0,15200.0,Monthly contribution
SAV027017,MEM1168,Nairobi,2024-10-06,Deposit,1500.0,16700.0,Monthly contribution
