payment_id,loan_id,member_id,branch,due_date,payment_date,installment_due_kes,amount_paid_kes,days_late,payment_status
PAY0017447,LN01880,MEM1463,Nairobi,2024-03-15,2024-03-15,77224.41,77224.41,0,Paid on Time
PAY0017448,LN01880,MEM1463,Nairobi,2024-04-15,2024-04-18,77224.41,77224.41,3,Paid on Time
PAY0017449,LN01880,MEM1463,Nairobi,2024-05-15,2024-05-16,77224.41,77224.41,1,Paid on Time
PAY0017450,LN01881,MEM1464,Kisumu,2023-08-26,2023-10-18,1283.52,1059.97,53,Late Payment
PAY0017451,LN01881,MEM1464,Kisumu,2023-09-26,2023-11-24,1283.52,837.91,59,Late Payment
PAY0017452,LN01881,MEM1464,Kisumu,2023-10-26,2023-12-02,1283.52,858.47,37,Late Payment
PAY0017453,LN01881,MEM1464,Kisumu,2023-11-26,2024-01-02,1283.52,1055.29,37,Late Payment
PAY0017454,LN01881,MEM1464,Kisumu,2023-12-26,2024-02-09,1283.52,926.72,45,Late Payment
PAY0017455,LN01881,MEM1464,Kisumu,2024-01-26,2024-03-14,1283.52,938.13,48,Late Payment
PAY0017456,LN01881,MEM1464,Kisumu,2024-02-26,2024-03-27,1283.52,824.89,30,Late Payment
PAY0017457,LN01881,MEM1464,Kisumu,2024-03-26,2024-05-07,1283.52,1145.66,42,Late Payment
PAY0017458,LN01881,MEM1464,Kisumu,2024-04-26,2024-06-03,1283.52,789.4,38,Late Payment
PAY0017459,LN01881,MEM1464,Kisumu,2024-05-26,2024-07-15,1283.52,1055.66,50,Late Payment
PAY0017460,LN01881,MEM1464,Kisumu,2024-06-26,2024-07-28,1283.52,904.37,32,Late Payment
PAY0017461,LN01881,MEM1464,Kisumu,2024-07-26,2024-09-02,1283.52,834.03,38,Late Payment
PAY0017462,LN01882,MEM1465,Nairobi,2023-06-01,2023-06-01,45224.97,45224.97,0,Paid on Time
PAY0017463,LN01882,MEM1465,Nairobi,2023-07-01,2023-07-05,45224.97,45224.97,4,Paid on Time
PAY0017464,LN01882,MEM1465,Nairobi,2023-08-01,2023-08-01,45224.97,45224.97,0,Paid on Time
PAY0017465,LN01882,MEM1465,Nairobi,2023-09-01,2023-09-05,45224.97,45224.97,4,Paid on Time
PAY0017466,LN01882,MEM1465,Nairobi,2023-10-01,2023-10-03,45224.97,45224.97,2,Paid on Time
PAY0017467,LN01882,MEM1465,Nairobi,2023-11-01,2023-11-01,45224.97,45224.97,0,Paid on Time
PAY0017468,LN01882,MEM1465,Nairobi,2023-12-01,2023-12-02,45224.97,45224.97,1,Paid on Time
PAY0017469,LN01882,MEM1465,Nairobi,2024-01-01,2024-01-06,45224.97,45224.97,5,Paid on Time
PAY0017470,LN01882,MEM1465,Nairobi,2024-02-01,2024-02-05,45224.97,45224.97,4,Paid on Time
PAY0017471,LN01882,MEM1465,Nairobi,2024-03-01,2024-03-02,45224.97,45224.97,1,Paid on Time
PAY0017472,LN01882,MEM1465,Nairobi,2024-04-01,2024-04-06,45224.97,45224.97,5,Paid on Time
PAY0017473,LN01882,MEM1465,Nairobi,2024-05-01,2024-05-01,45224.97,45224.97,0,Paid on Time
PAY0017474,LN01882,MEM1465,Nairobi,2024-06-01,2024-06-01,45224.97,45224.97,0,Paid on Time
PAY0017475,LN01882,MEM1465,Nairobi,2024-07-01,2024-07-15,45224.97,45224.97,14,Late Payment
PAY0017476,LN01882,MEM1465,Nairobi,2024-08-01,2024-08-05,45224.97,45224.97,4,Paid on Time
PAY0017477,LN01882,MEM1465,Nairobi,2024-09-01,2024-09-04,45224.97,45224.97,3,Paid on Time
PAY0017478,LN01882,MEM1465,Nairobi,2024-10-01,2024-10-02,45224.97,45224.97,1,Paid on Time
PAY0017479,LN01882,MEM1465,Nairobi,2024-11-01,2024-11-02,45224.97,45224.97,1,Paid on Time
PAY0017480,LN01882,MEM1465,Nairobi,2024-12-01,2024-12-06,45224.97,45224.97,5,Paid on Time
PAY0017481,LN01883,MEM1466,Nairobi,2024-07-18,2024-07-19,11409.14,11409.14,1,Paid on Time
PAY0017482,LN01883,MEM1466,Nairobi,2024-08-18,2024-08-23,11409.14,11409.14,5,Paid on Time
PAY0017483,LN01883,MEM1466,Nairobi,2024-09-18,2024-09-22,11409.14,11409.14,4,Paid on Time
PAY0017484,LN01883,MEM1466,Nairobi,2024-10-18,2024-10-18,11409.14,11409.14,0,Paid on Time
PAY0017485,LN01883,MEM1466,Nairobi,2024-11-18,2024-11-22,11409.14,11409.14,4,Paid on Time
PAY0017486,LN01883,MEM1466,Nairobi,2024-12-18,2024-12-21,11409.14,11409.14,3,Paid on Time
PAY0017487,LN01884,MEM1467,Nairobi,2023-12-22,2023-12-22,8813.36,8813.36,0,Paid on Time
PAY0017488,LN01884,MEM1467,Nairobi,2024-01-22,2024-01-25,8813.36,8813.36,3,Paid on Time
PAY0017489,LN01884,MEM1467,Nairobi,2024-02-22,2024-02-26,8813.36,8813.36,4,Paid on Time
PAY0017490,LN01884,MEM1467,Nairobi,2024-03-22,2024-03-25,8813.36,8813.36,3,Paid on Time
PAY0017491,LN01884,MEM1467,Nairobi,2024-04-22,2024-04-27,8813.36,8813.36,5,Paid on Time
PAY0017492,LN01884,MEM1467,Nairobi,2024-05-22,2024-05-27,8813.36,8813.36,5,Paid on Time
PAY0017493,LN01884,MEM1467,Nairobi,2024-06-22,2024-06-22,8813.36,8813.36,0,Paid on Time
PAY0017494,LN01884,MEM1467,Nairobi,2024-07-22,2024-08-16,8813.36,8813.36,25,Late Payment
PAY0017495,LN01884,MEM1467,Nairobi,2024-08-22,2024-08-23,8813.36,8813.36,1,Paid on Time
PAY0017496,LN01884,MEM1467,Nairobi,2024-09-22,2024-09-24,8813.36,8813.36,2,Paid on Time
PAY0017497,LN01884,MEM1467,Nairobi,2024-10-22,2024-11-20,8813.36,8813.36,29,Late Payment
PAY0017498,LN01884,MEM1467,Nairobi,2024-11-22,2024-11-22,8813.36,8813.36,0,Paid on Time
PAY0017499,LN01884,MEM1467,Nairobi,2024-12-22,2024-12-22,8813.36,8813.36,0,Paid on Time
PAY0017500,LN01885,MEM1468,Nairobi,2023-04-12,2023-04-16,19670.51,19670.51,4,Paid on Time
PAY0017501,LN01885,MEM1468,Nairobi,2023-05-12,2023-05-13,19670.51,19670.51,1,Paid on Time
PAY0017502,LN01885,MEM1468,Nairobi,2023-06-12,2023-06-17,19670.51,19670.51,5,Paid on Time
PAY0017503,LN01885,MEM1468,Nairobi,2023-07-12,2023-07-12,19670.51,19670.51,0,Paid on Time
PAY0017504,LN01885,MEM1468,Nairobi,2023-08-12,2023-08-17,19670.51,19670.51,5,Paid on Time
PAY0017505,LN01885,MEM1468,Nairobi,2023-09-12,2023-09-12,19670.51,19670.51,0,Paid on Time
PAY0017506,LN01886,MEM1469,Kisumu,2023-05-21,2023-06-22,15797.27,11230.52,32,Late Payment
PAY0017507,LN01886,MEM1469,Kisumu,2023-06-21,2023-08-02,15797.27,10944.74,42,Late Payment
PAY0017508,LN01886,MEM1469,Kisumu,2023-07-21,2023-09-16,15797.27,13791.35,57,Late Payment
PAY0017509,LN01886,MEM1469,Kisumu,2023-08-21,2023-09-26,15797.27,11696.07,36,Late Payment
PAY0017510,LN01886,MEM1469,Kisumu,2023-09-21,2023-10-23,15797.27,11452.08,32,Late Payment
PAY0017511,LN01886,MEM1469,Kisumu,2023-10-21,2023-11-30,15797.27,13539.19,40,Late Payment
PAY0017512,LN01887,MEM1469,Kisumu,2023-10-15,2023-10-19,15972.79,15972.79,4,Paid on Time
PAY0017513,LN01887,MEM1469,Kisumu,2023-11-15,2023-11-20,15972.79,15972.79,5,Paid on Time
PAY0017514,LN01887,MEM1469,Kisumu,2023-12-15,2023-12-16,15972.79,15972.79,1,Paid on Time
PAY0017515,LN01887,MEM1469,Kisumu,2024-01-15,2024-01-24,15972.79,15972.79,9,Late Payment
PAY0017516,LN01887,MEM1469,Kisumu,2024-02-15,2024-02-17,15972.79,15972.79,2,Paid on Time
PAY0017517,LN01887,MEM1469,Kisumu,2024-03-15,2024-03-17,15972.79,15972.79,2,Paid on Time
PAY0017518,LN01888,MEM1469,Kisumu,2024-02-28,2024-03-02,14488.15,14488.15,3,Paid on Time
PAY0017519,LN01888,MEM1469,Kisumu,2024-03-28,2024-04-01,14488.15,14488.15,4,Paid on Time
PAY0017520,LN01888,MEM1469,Kisumu,2024-04-28,2024-04-29,14488.15,14488.15,1,Paid on Time
PAY0017521,LN01888,MEM1469,Kisumu,2024-05-28,2024-05-30,14488.15,14488.15,2,Paid on Time
PAY0017522,LN01888,MEM1469,Kisumu,2024-06-28,2024-07-03,14488.15,14488.15,5,Paid on Time
PAY0017523,LN01888,MEM1469,Kisumu,2024-07-28,2024-07-28,14488.15,14488.15,0,Paid on Time
PAY0017524,LN01888,MEM1469,Kisumu,2024-08-28,2024-08-30,14488.15,14488.15,2,Paid on Time
PAY0017525,LN01888,MEM1469,Kisumu,2024-09-28,2024-09-30,14488.15,14488.15,2,Paid on Time
PAY0017526,LN01888,MEM1469,Kisumu,2024-10-28,2024-11-02,14488.15,14488.15,5,Paid on Time
PAY0017527,LN01888,MEM1469,Kisumu,2024-11-28,2024-12-01,14488.15,14488.15,3,Paid on Time
PAY0017528,LN01888,MEM1469,Kisumu,2024-12-28,2024-12-29,14488.15,14488.15,1,Paid on Time
PAY0017529,LN01889,MEM1470,Nairobi,2024-04-04,2024-04-09,11639.19,11639.19,5,Paid on Time
PAY0017530,LN01889,MEM1470,Nairobi,2024-05-04,2024-06-02,11639.19,11639.19,29,Late Payment
PAY0017531,LN01889,MEM1470,Nairobi,2024-06-04,2024-06-07,11639.19,11639.19,3,Paid on Time
PAY0017532,LN01889,MEM1470,Nairobi,2024-07-04,2024-07-16,11639.19,5819.6,12,Partial Payment
PAY0017533,LN01889,MEM1470,Nairobi,2024-08-04,2024-08-05,11639.19,11639.19,1,Paid on Time
PAY0017534,LN01889,MEM1470,Nairobi,2024-09-04,2024-09-04,11639.19,11639.19,0,Paid on Time
PAY0017535,LN01889,MEM1470,Nairobi,2024-10-04,2024-10-07,11639.19,11639.19,3,Paid on Time
PAY0017536,LN01889,MEM1470,Nairobi,2024-11-04,2024-11-06,11639.19,11639.19,2,Paid on Time
PAY0017537,LN01889,MEM1470,Nairobi,2024-12-04,2024-12-25,11639.19,11639.19,21,Late Payment
PAY0017538,LN01890,MEM1470,Nairobi,2024-09-13,2024-09-13,4632.16,4632.16,0,Paid on Time
PAY0017539,LN01890,MEM1470,Nairobi,2024-10-13,2024-10-14,4632.16,4632.16,1,Paid on Time
PAY0017540,LN01890,MEM1470,Nairobi,2024-11-13,2024-11-17,4632.16,4632.16,4,Paid on Time
PAY0017541,LN01890,MEM1470,Nairobi,2024-12-13,2024-12-13,4632.16,4632.16,0,Paid on Time
PAY0017542,LN01892,MEM1472,Nairobi,2023-08-22,2023-09-15,17058.97,8529.49,24,Partial Payment
PAY0017543,LN01892,MEM1472,Nairobi,2023-09-22,2023-09-24,17058.97,17058.97,2,Paid on Time
PAY0017544,LN01892,MEM1472,Nairobi,2023-10-22,2023-10-25,17058.97,17058.97,3,Paid on Time
PAY0017545,LN01892,MEM1472,Nairobi,2023-11-22,2023-11-25,17058.97,17058.97,3,Paid on Time
PAY0017546,LN01892,MEM1472,Nairobi,2023-12-22,2023-12-24,17058.97,17058.97,2,Paid on Time
PAY0017547,LN01892,MEM1472,Nairobi,2024-01-22,2024-01-23,17058.97,17058.97,1,Paid on Time
PAY0017548,LN01892,MEM1472,Nairobi,2024-02-22,2024-02-22,17058.97,17058.97,0,Paid on Time
PAY0017549,LN01892,MEM1472,Nairobi,2024-03-22,2024-03-24,17058.97,17058.97,2,Paid on Time
PAY0017550,LN01892,MEM1472,Nairobi,2024-04-22,2024-04-25,17058.97,17058.97,3,Paid on Time
PAY0017551,LN01892,MEM1472,Nairobi,2024-05-22,2024-05-25,17058.97,17058.97,3,Paid on Time
PAY0017552,LN01892,MEM1472,Nairobi,2024-06-22,2024-06-22,17058.97,17058.97,0,Paid on Time
PAY0017553,LN01892,MEM1472,Nairobi,2024-07-22,2024-07-26,17058.97,17058.97,4,Paid on Time
PAY0017554,LN01893,MEM1473,Nairobi,2024-03-28,2024-03-28,17680.91,17680.91,0,Paid on Time
PAY0017555,LN01893,MEM1473,Nairobi,2024-04-28,2024-05-01,17680.91,17680.91,3,Paid on Time
PAY0017556,LN01893,MEM1473,Nairobi,2024-05-28,2024-06-01,17680.91,17680.91,4,Paid on Time
PAY0017557,LN01893,MEM1473,Nairobi,2024-06-28,2024-07-01,17680.91,17680.91,3,Paid on Time
PAY0017558,LN01893,MEM1473,Nairobi,2024-07-28,2024-07-28,17680.91,17680.91,0,Paid on Time
PAY0017559,LN01893,MEM1473,Nairobi,2024-08-28,2024-09-02,17680.91,17680.91,5,Paid on Time
PAY0017560,LN01893,MEM1473,Nairobi,2024-09-28,2024-10-02,17680.91,17680.91,4,Paid on Time
PAY0017561,LN01893,MEM1473,Nairobi,2024-10-28,2024-11-02,17680.91,17680.91,5,Paid on Time
PAY0017562,LN01893,MEM1473,Nairobi,2024-11-28,2024-12-01,17680.91,17680.91,3,Paid on Time
PAY0017563,LN01893,MEM1473,Nairobi,2024-12-28,2024-12-30,17680.91,17680.91,2,Paid on Time
PAY0017564,LN01894,MEM1475,Nakuru,2023-08-21,2023-08-21,30498.69,30498.69,0,Paid on Time
PAY0017565,LN01894,MEM1475,Nakuru,2023-09-21,2023-09-21,30498.69,30498.69,0,Paid on Time
PAY0017566,LN01894,MEM1475,Nakuru,2023-10-21,2023-10-25,30498.69,30498.69,4,Paid on Time
PAY0017567,LN01894,MEM1475,Nakuru,2023-11-21,2023-11-24,30498.69,30498.69,3,Paid on Time
PAY0017568,LN01894,MEM1475,Nakuru,2023-12-21,2023-12-25,30498.69,30498.69,4,Paid on Time
PAY0017569,LN01894,MEM1475,Nakuru,2024-01-21,2024-02-11,30498.69,30498.69,21,Late Payment
PAY0017570,LN01894,MEM1475,Nakuru,2024-02-21,2024-02-26,30498.69,30498.69,5,Paid on Time
PAY0017571,LN01894,MEM1475,Nakuru,2024-03-21,2024-03-22,30498.69,30498.69,1,Paid on Time
PAY0017572,LN01894,MEM1475,Nakuru,2024-04-21,2024-05-10,30498.69,30498.69,19,Late Payment
PAY0017573,LN01894,MEM1475,Nakuru,2024-05-21,2024-05-24,30498.69,30498.69,3,Paid on Time
PAY0017574,LN01894,MEM1475,Nakuru,2024-06-21,2024-06-22,30498.69,30498.69,1,Paid on Time
PAY0017575,LN01894,MEM1475,Nakuru,2024-07-21,2024-07-25,30498.69,30498.69,4,Paid on Time
PAY0017576,LN01894,MEM1475,Nakuru,2024-08-21,2024-08-22,30498.69,30498.69,1,Paid on Time
PAY0017577,LN01894,MEM1475,Nakuru,2024-09-21,2024-10-09,30498.69,15249.34,18,Partial Payment
PAY0017578,LN01894,MEM1475,Nakuru,2024-10-21,2024-10-22,30498.69,30498.69,1,Paid on Time
PAY0017579,LN01894,MEM1475,Nakuru,2024-11-21,2024-11-23,30498.69,30498.69,2,Paid on Time
PAY0017580,LN01894,MEM1475,Nakuru,2024-12-21,2024-12-26,30498.69,30498.69,5,Paid on Time
PAY0017581,LN01895,MEM1475,Nakuru,2024-04-28,2024-04-29,12423.48,12423.48,1,Paid on Time
PAY0017582,LN01895,MEM1475,Nakuru,2024-05-28,2024-05-30,12423.48,12423.48,2,Paid on Time
PAY0017583,LN01895,MEM1475,Nakuru,2024-06-28,2024-07-01,12423.48,12423.48,3,Paid on Time
PAY0017584,LN01895,MEM1475,Nakuru,2024-07-28,2024-07-30,12423.48,12423.48,2,Paid on Time
PAY0017585,LN01895,MEM1475,Nakuru,2024-08-28,2024-08-30,12423.48,12423.48,2,Paid on Time
PAY0017586,LN01895,MEM1475,Nakuru,2024-09-28,2024-09-30,12423.48,12423.48,2,Paid on Time
PAY0017587,LN01896,MEM1475,Nakuru,2023-04-04,2023-04-08,23601.17,23601.17,4,Paid on Time
PAY0017588,LN01896,MEM1475,Nakuru,2023-05-04,2023-05-05,23601.17,23601.17,1,Paid on Time
PAY0017589,LN01896,MEM1475,Nakuru,2023-06-04,2023-06-08,23601.17,23601.17,4,Paid on Time
PAY0017590,LN01896,MEM1475,Nakuru,2023-07-04,2023-07-04,23601.17,23601.17,0,Paid on Time
PAY0017591,LN01896,MEM1475,Nakuru,2023-08-04,2023-08-04,23601.17,23601.17,0,Paid on Time
PAY0017592,LN01896,MEM1475,Nakuru,2023-09-04,2023-09-05,23601.17,23601.17,1,Paid on Time
PAY0017593,LN01897,MEM1477,Nakuru,2023-04-12,2023-04-14,3244.01,3244.01,2,Paid on Time
PAY0017594,LN01897,MEM1477,Nakuru,2023-05-12,2023-05-15,3244.01,3244.01,3,Paid on Time
PAY0017595,LN01897,MEM1477,Nakuru,2023-06-12,2023-06-12,3244.01,3244.01,0,Paid on Time
PAY0017596,LN01897,MEM1477,Nakuru,2023-07-12,2023-07-14,3244.01,3244.01,2,Paid on Time
PAY0017597,LN01897,MEM1477,Nakuru,2023-08-12,2023-08-15,3244.01,3244.01,3,Paid on Time
PAY0017598,LN01897,MEM1477,Nakuru,2023-09-12,2023-09-14,3244.01,3244.01,2,Paid on Time
PAY0017599,LN01897,MEM1477,Nakuru,2023-10-12,2023-10-13,3244.01,3244.01,1,Paid on Time
PAY0017600,LN01897,MEM1477,Nakuru,2023-11-12,2023-11-12,3244.01,3244.01,0,Paid on Time
PAY0017601,LN01897,MEM1477,Nakuru,2023-12-12,2023-12-15,3244.01,3244.01,3,Paid on Time
PAY0017602,LN01897,MEM1477,Nakuru,2024-01-12,2024-01-17,3244.01,3244.01,5,Paid on Time
PAY0017603,LN01897,MEM1477,Nakuru,2024-02-12,2024-02-16,3244.01,3244.01,4,Paid on Time
PAY0017604,LN01897,MEM1477,Nakuru,2024-03-12,2024-03-14,3244.01,3244.01,2,Paid on Time
PAY0017605,LN01897,MEM1477,Nakuru,2024-04-12,2024-04-16,3244.01,3244.01,4,Paid on Time
PAY0017606,LN01897,MEM1477,Nakuru,2024-05-12,2024-05-13,3244.01,3244.01,1,Paid on Time
PAY0017607,LN01897,MEM1477,Nakuru,2024-06-12,2024-06-13,3244.01,3244.01,1,Paid on Time
PAY0017608,LN01897,MEM1477,Nakuru,2024-07-12,2024-07-12,3244.01,3244.01,0,Paid on Time
PAY0017609,LN01897,MEM1477,Nakuru,2024-08-12,2024-08-15,3244.01,3244.01,3,Paid on Time
PAY0017610,LN01897,MEM1477,Nakuru,2024-09-12,2024-09-12,3244.01,3244.01,0,Paid on Time
PAY0017611,LN01898,MEM1479,Nairobi,2023-03-24,2023-04-22,28480.98,14240.49,29,Partial Payment
PAY0017612,LN01898,MEM1479,Nairobi,2023-04-24,2023-05-23,28480.98,14240.49,29,Partial Payment
PAY0017613,LN01898,MEM1479,Nairobi,2023-05-24,2023-05-24,28480.98,28480.98,0,Paid on Time
PAY0017614,LN01898,MEM1479,Nairobi,2023-06-24,2023-06-29,28480.98,28480.98,5,Paid on Time
PAY0017615,LN01898,MEM1479,Nairobi,2023-07-24,2023-07-29,28480.98,28480.98,5,Paid on Time
PAY0017616,LN01898,MEM1479,Nairobi,2023-08-24,2023-08-24,28480.98,28480.98,0,Paid on Time
PAY0017617,LN01898,MEM1479,Nairobi,2023-09-24,2023-09-27,28480.98,28480.98,3,Paid on Time
PAY0017618,LN01898,MEM1479,Nairobi,2023-10-24,2023-10-27,28480.98,28480.98,3,Paid on Time
PAY0017619,LN01898,MEM1479,Nairobi,2023-11-24,2023-11-26,28480.98,28480.98,2,Paid on Time
PAY0017620,LN01898,MEM1479,Nairobi,2023-12-24,2023-12-24,28480.98,28480.98,0,Paid on Time
PAY0017621,LN01898,MEM1479,Nairobi,2024-01-24,2024-01-26,28480.98,28480.98,2,Paid on Time
PAY0017622,LN01898,MEM1479,Nairobi,2024-02-24,2024-02-24,28480.98,28480.98,0,Paid on Time
PAY0017623,LN01898,MEM1479,Nairobi,2024-03-24,2024-03-29,28480.98,28480.98,5,Paid on Time
PAY0017624,LN01898,MEM1479,Nairobi,2024-04-24,2024-04-29,28480.98,28480.98,5,Paid on Time
PAY0017625,LN01898,MEM1479,Nairobi,2024-05-24,2024-05-29,28480.98,28480.98,5,Paid on Time
PAY0017626,LN01898,MEM1479,Nairobi,2024-06-24,2024-06-28,28480.98,28480.98,4,Paid on Time
PAY0017627,LN01898,MEM1479,Nairobi,2024-07-24,2024-07-26,28480.98,28480.98,2,Paid on Time
PAY0017628,LN01898,MEM1479,Nairobi,2024-08-24,2024-08-27,28480.98,28480.98,3,Paid on Time
PAY0017629,LN01899,MEM1480,Nairobi,2024-07-18,2024-07-20,22289.56,22289.56,2,Paid on Time
PAY0017630,LN01899,MEM1480,Nairobi,2024-08-18,2024-08-19,22289.56,22289.56,1,Paid on Time
PAY0017631,LN01899,MEM1480,Nairobi,2024-09-18,2024-09-20,22289.56,22289.56,2,Paid on Time
PAY0017632,LN01899,MEM1480,Nairobi,2024-10-18,2024-10-21,22289.56,22289.56,3,Paid on Time
PAY0017633,LN01899,MEM1480,Nairobi,2024-11-18,2024-11-23,22289.56,22289.56,5,Paid on Time
PAY0017634,LN01899,MEM1480,Nairobi,2024-12-18,2024-12-18,22289.56,22289.56,0,Paid on Time
PAY0017635,LN01900,MEM1481,Nairobi,2023-11-28,2023-11-29,10954.03,10954.03,1,Paid on Time
PAY0017636,LN01900,MEM1481,Nairobi,2023-12-28,2024-01-15,10954.03,5477.02,18,Partial Payment
PAY0017637,LN01900,MEM1481,Nairobi,2024-01-28,2024-02-15,10954.03,10954.03,18,Late Payment
PAY0017638,LN01900,MEM1481,Nairobi,2024-02-28,2024-03-02,10954.03,10954.03,3,Paid on Time
PAY0017639,LN01900,MEM1481,Nairobi,2024-03-28,2024-04-02,10954.03,10954.03,5,Paid on Time
PAY0017640,LN01900,MEM1481,Nairobi,2024-04-28,2024-04-30,10954.03,10954.03,2,Paid on Time
PAY0017641,LN01900,MEM1481,Nairobi,2024-05-28,2024-05-30,10954.03,10954.03,2,Paid on Time
PAY0017642,LN01900,MEM1481,Nairobi,2024-06-28,2024-06-30,10954.03,10954.03,2,Paid on Time
PAY0017643,LN01900,MEM1481,Nairobi,2024-07-28,2024-08-02,10954.03,10954.03,5,Paid on Time
PAY0017644,LN01900,MEM1481,Nairobi,2024-08-28,2024-09-02,10954.03,10954.03,5,Paid on Time
PAY0017645,LN01900,MEM1481,Nairobi,2024-09-28,2024-09-28,10954.03,10954.03,0,Paid on Time
PAY0017646,LN01900,MEM1481,Nairobi,2024-10-28,2024-11-14,10954.03,5477.02,17,Partial Payment
PAY0017647,LN01901,MEM1483,Kisumu,2023-03-01,2023-03-01,11133.6,11133.6,0,Paid on Time
PAY0017648,LN01901,MEM1483,Kisumu,2023-04-01,2023-04-04,11133.6,11133.6,3,Paid on Time
PAY0017649,LN01901,MEM1483,Kisumu,2023-05-01,2023-05-02,11133.6,11133.6,1,Paid on Time
PAY0017650,LN01901,MEM1483,Kisumu,2023-06-01,2023-06-05,11133.6,11133.6,4,Paid on Time
PAY0017651,LN01901,MEM1483,Kisumu,2023-07-01,2023-07-04,11133.6,11133.6,3,Paid on Time
PAY0017652,LN01901,MEM1483,Kisumu,2023-08-01,2023-08-06,11133.6,11133.6,5,Paid on Time
PAY0017653,LN01901,MEM1483,Kisumu,2023-09-01,2023-09-04,11133.6,11133.6,3,Paid on Time
PAY0017654,LN01901,MEM1483,Kisumu,2023-10-01,2023-10-06,11133.6,11133.6,5,Paid on Time
PAY0017655,LN01901,MEM1483,Kisumu,2023-11-01,2023-11-04,11133.6,11133.6,3,Paid on Time
PAY0017656,LN01901,MEM1483,Kisumu,2023-12-01,2023-12-05,11133.6,11133.6,4,Paid on Time
PAY0017657,LN01901,MEM1483,Kisumu,2024-01-01,2024-01-06,11133.6,11133.6,5,Paid on Time
PAY0017658,LN01901,MEM1483,Kisumu,2024-02-01,2024-02-02,11133.6,11133.6,1,Paid on Time
PAY0017659,LN01902,MEM1483,Kisumu,2023-09-19,2023-09-20,23467.16,23467.16,1,Paid on Time
PAY0017660,LN01902,MEM1483,Kisumu,2023-10-19,2023-10-24,23467.16,23467.16,5,Paid on Time
PAY0017661,LN01902,MEM1483,Kisumu,2023-11-19,2023-11-22,23467.16,23467.16,3,Paid on Time
PAY0017662,LN01902,MEM1483,Kisumu,2023-12-19,2023-12-24,23467.16,23467.16,5,Paid on Time
PAY0017663,LN01902,MEM1483,Kisumu,2024-01-19,2024-02-02,23467.16,11733.58,14,Partial Payment
PAY0017664,LN01902,MEM1483,Kisumu,2024-02-19,2024-02-19,23467.16,23467.16,0,Paid on Time
PAY0017665,LN01902,MEM1483,Kisumu,2024-03-19,2024-04-17,23467.16,11733.58,29,Partial Payment
PAY0017666,LN01902,MEM1483,Kisumu,2024-04-19,2024-04-20,23467.16,23467.16,1,Paid on Time
PAY0017667,LN01902,MEM1483,Kisumu,2024-05-19,2024-05-21,23467.16,23467.16,2,Paid on Time
PAY0017668,LN01902,MEM1483,Kisumu,2024-06-19,2024-06-22,23467.16,23467.16,3,Paid on Time
PAY0017669,LN01902,MEM1483,Kisumu,2024-07-19,2024-07-20,23467.16,23467.16,1,Paid on Time
PAY0017670,LN01902,MEM1483,Kisumu,2024-08-19,2024-09-13,23467.16,23467.16,25,Late Payment
PAY0017671,LN01903,MEM1483,Kisumu,2023-04-03,2023-07-02,3850.56,1804.01,90,Partial Payment
PAY0017672,LN01903,MEM1483,Kisumu,2023-05-03,2023-07-11,3850.56,1463.96,69,Partial Payment
PAY0017673,LN01903,MEM1483,Kisumu,2023-06-03,2023-08-19,3850.56,1204.23,77,Partial Payment
PAY0017674,LN01903,MEM1483,Kisumu,2023-07-03,2023-09-18,3850.56,1378.89,77,Partial Payment
PAY0017675,LN01903,MEM1483,Kisumu,2023-08-03,2023-10-05,3850.56,1287.26,63,Partial Payment
PAY0017676,LN01903,MEM1483,Kisumu,2023-09-03,2023-11-13,3850.56,1653.05,71,Partial Payment
PAY0017677,LN01903,MEM1483,Kisumu,2023-10-03,2023-12-31,3850.56,1334.9,89,Partial Payment
PAY0017678,LN01903,MEM1483,Kisumu,2023-11-03,2024-01-17,3850.56,2032.18,75,Partial Payment
PAY0017679,LN01903,MEM1483,Kisumu,2023-12-03,2024-02-28,3850.56,1626.77,87,Partial Payment
PAY0017680,LN01903,MEM1483,Kisumu,2024-01-03,2024-03-28,3850.56,2575.77,85,Partial Payment
PAY0017681,LN01903,MEM1483,Kisumu,2024-02-03,2024-04-28,3850.56,1965.91,85,Partial Payment
PAY0017682,LN01903,MEM1483,Kisumu,2024-03-03,2024-05-03,3850.56,2590.9,61,Partial Payment
PAY0017683,LN01904,MEM1484,Nairobi,2023-03-27,2023-03-27,31874.98,31874.98,0,Paid on Time
PAY0017684,LN01904,MEM1484,Nairobi,2023-04-27,2023-04-30,31874.98,31874.98,3,Paid on Time
PAY0017685,LN01904,MEM1484,Nairobi,2023-05-27,2023-05-28,31874.98,31874.98,1,Paid on Time
PAY0017686,LN01904,MEM1484,Nairobi,2023-06-27,2023-07-02,31874.98,31874.98,5,Paid on Time
PAY0017687,LN01904,MEM1484,Nairobi,2023-07-27,2023-07-28,31874.98,31874.98,1,Paid on Time
PAY0017688,LN01904,MEM1484,Nairobi,2023-08-27,2023-09-07,31874.98,31874.98,11,Late Payment
PAY0017689,LN01904,MEM1484,Nairobi,2023-09-27,2023-09-30,31874.98,31874.98,3,Paid on Time
PAY0017690,LN01904,MEM1484,Nairobi,2023-10-27,2023-10-30,31874.98,31874.98,3,Paid on Time
PAY0017691,LN01904,MEM1484,Nairobi,2023-11-27,2023-11-28,31874.98,31874.98,1,Paid on Time
